timestamp,pod,cpu_usage(m),memory_usage(Mi)
2023-11-22 03:36:56,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:36:56,user-db-758477f574-w5dn9,101,517
2023-11-22 03:36:57,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:36:57,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:36:57,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:36:57,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:36:57,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:36:57,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:36:57,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:36:57,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:36:57,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:36:57,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:36:57,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:36:57,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:36:57,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:36:57,user-db-758477f574-w5dn9,101,517
2023-11-22 03:36:58,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:36:58,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:36:58,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:36:58,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:36:58,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:36:58,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:36:58,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:36:58,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:36:58,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:36:58,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:36:58,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:36:58,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:36:58,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:36:58,user-db-758477f574-w5dn9,101,517
2023-11-22 03:36:59,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:36:59,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:36:59,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:36:59,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:36:59,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:36:59,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:36:59,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:36:59,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:36:59,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:36:59,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:36:59,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:36:59,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:36:59,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:36:59,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:00,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:00,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:00,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:00,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:00,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:00,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:00,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:00,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:00,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:00,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:00,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:00,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:00,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:00,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:01,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:01,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:01,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:01,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:01,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:01,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:01,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:01,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:01,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:01,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:01,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:01,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:01,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:01,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:02,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:02,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:02,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:02,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:02,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:02,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:02,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:02,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:02,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:02,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:02,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:02,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:02,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:02,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:03,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:03,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:03,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:03,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:03,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:03,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:03,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:03,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:03,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:03,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:03,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:03,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:03,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:03,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:04,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:04,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:04,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:04,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:04,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:04,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:04,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:04,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:04,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:04,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:04,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:04,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:04,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:04,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:05,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:05,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:05,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:05,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:05,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:05,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:05,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:05,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:05,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:05,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:05,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:05,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:05,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:05,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:06,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:06,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:06,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:06,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:06,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:06,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:06,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:06,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:06,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:06,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:06,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:06,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:06,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:06,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:07,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:07,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:07,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:07,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:07,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:07,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:07,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:07,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:07,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:07,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:07,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:07,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:07,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:07,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:08,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:08,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:08,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:08,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:08,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:08,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:08,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:08,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:08,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:08,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:08,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:08,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:08,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:08,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:09,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:09,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:09,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:09,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:09,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:09,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:09,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:09,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:09,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:09,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:09,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:09,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:09,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:09,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:10,carts-5bb979cb6d-zdvn9,67,455
2023-11-22 03:37:10,carts-db-98ff4cbc7-qrqpw,2672,344
2023-11-22 03:37:10,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:37:10,catalogue-db-6d76c95d76-zgzr9,4,319
2023-11-22 03:37:10,front-end-5d7b595bcd-kh446,551,473
2023-11-22 03:37:10,orders-d5f745cc6-4qnrb,9,438
2023-11-22 03:37:10,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:10,payment-66d9c6c5c8-l4rkq,5,56
2023-11-22 03:37:10,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:10,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:37:10,session-db-9dc55b5b-2qmdw,31,44
2023-11-22 03:37:10,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:10,user-5c8d59bcd4-24rqf,168,194
2023-11-22 03:37:10,user-db-758477f574-w5dn9,101,517
2023-11-22 03:37:11,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:11,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:11,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:11,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:11,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:11,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:11,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:11,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:11,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:11,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:11,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:11,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:11,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:11,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:12,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:12,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:12,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:12,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:12,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:12,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:12,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:12,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:12,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:12,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:12,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:12,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:12,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:12,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:13,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:13,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:13,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:13,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:13,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:13,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:13,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:13,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:13,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:13,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:13,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:13,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:13,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:13,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:14,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:14,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:14,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:14,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:14,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:14,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:14,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:14,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:14,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:14,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:14,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:14,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:14,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:14,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:15,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:15,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:15,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:15,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:15,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:15,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:15,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:15,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:15,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:15,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:15,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:15,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:15,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:15,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:16,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:16,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:16,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:16,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:16,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:16,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:16,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:16,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:16,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:16,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:16,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:16,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:16,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:16,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:17,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:17,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:17,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:17,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:17,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:17,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:17,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:17,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:17,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:17,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:17,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:17,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:17,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:17,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:18,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:18,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:18,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:18,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:18,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:18,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:18,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:18,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:18,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:18,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:18,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:18,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:18,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:18,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:19,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:19,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:19,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:19,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:19,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:19,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:19,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:19,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:19,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:19,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:19,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:19,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:19,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:19,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:20,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:20,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:20,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:20,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:20,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:20,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:20,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:20,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:20,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:20,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:20,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:20,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:20,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:20,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:21,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:21,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:21,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:21,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:21,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:21,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:21,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:21,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:21,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:21,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:21,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:21,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:21,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:21,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:22,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:22,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:22,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:22,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:22,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:22,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:22,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:22,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:22,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:22,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:22,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:22,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:22,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:22,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:23,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:23,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:23,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:23,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:23,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:23,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:23,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:23,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:23,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:23,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:23,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:23,shipping-78db6c6958-zxb5v,3,236
2023-11-22 03:37:23,user-5c8d59bcd4-24rqf,171,194
2023-11-22 03:37:23,user-db-758477f574-w5dn9,101,518
2023-11-22 03:37:24,carts-5bb979cb6d-zdvn9,85,455
2023-11-22 03:37:24,carts-db-98ff4cbc7-qrqpw,4264,345
2023-11-22 03:37:24,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:37:24,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:37:24,front-end-5d7b595bcd-kh446,552,457
2023-11-22 03:37:24,orders-d5f745cc6-4qnrb,10,439
2023-11-22 03:37:24,orders-db-c6897fc87-lmpxx,5,84
2023-11-22 03:37:24,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:37:24,queue-master-78b6f85bb7-dbmqf,4,346
2023-11-22 03:37:24,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:37:24,session-db-9dc55b5b-2qmdw,25,44
2023-11-22 03:37:24,shipping-78db6c6958-zxb5v,3,236
